text;news_link;topic;outlet;label_bias;label_opinion;biased_words
No news is good news in the case of celebrity sex monsters and a few days have gone by without a new disgusting revelation about a male celebrity’s behavior.;http://nypost.com/2017/11/13/in-wake-of-sexual-harassment-scandals-here-are-some-safe-tv-options/;metoo;New York Post;;;
Every woman in my family, in my life, has been harassed.;http://pagesix.com/2017/04/03/david-schwimmer-launches-anti-sexual-harassment-campaign/;metoo;New York Post;;;
Torres-Albert fumed that Dougherty “is getting away without being held accountable for his actions.”;http://nypost.com/2017/10/21/high-ranking-court-official-resigns-amid-sexual-harassment-claim/;metoo;New York Post;;;
She kept the accusations very anonymous saying that she was humiliated during an audition.;https://pagesix.com/2017/11/20/melissa-gilbert-accuses-oliver-stone-of-sexual-harassment/;metoo;New York Post;;;
Matthews had been slapped with a formal reprimand at the time the woman made her complaint. ;https://nypost.com/2017/12/17/nbc-paid-40k-to-producer-who-accused-chris-matthews-of-sexual-harassment-report/;metoo;New York Post;;;
“There’s something really horrible going on behind the scenes,”;http://pagesix.com/2017/10/23/country-singer-claims-she-was-blacklisted-after-sexual-harassment-allegations/;metoo;New York Post;;;
Levine was forced to step aside amid allegations.;https://nypost.com/2017/12/05/famed-opera-conductor-stays-silent-amid-sexual-harassment-claims/;metoo;New York Post;;;
“I remember him being inappropriate with all the women,” Young said;http://nypost.com/2017/11/07/journalist-accuses-jesse-jackson-of-sexual-harassment/;metoo;New York Post;;;
 In a statement, Tambor himself calls the claims “baseless.”;https://decider.com/2017/11/08/amazon-investigating-jeffrey-tambor-on-sexual-harassment-claims/;metoo;New York Post;;;
;;;;;;
;;;;;;
Harvey Weinstein rocked by scandal.;http://pagesix.com/2017/10/11/two-more-women-accuse-weinstein-of-sexual-harassment/;metoo;New York Post;;;
;;;;;;
she described Kihuen as saying “creepy things to me sometimes,” ;https://nypost.com/2017/12/01/congressman-accused-of-sexual-harassment-by-ex-staffer/;metoo;New York Post;;;
;;;;;;
Minnesota is facing calls from his own party to resign amid allegations that he sexually harassed several women.;http://nypost.com/2017/11/09/minnesota-state-senator-accused-of-sexual-harassment/;metoo;New York Post;;;
;;;;;;
“There’s no accountability when it comes to who ultimately has to respond to sexual harassment in the workplace,”;http://nypost.com/2017/10/25/this-bill-could-protect-models-from-sexual-harassment/;metoo;New York Post;;;
“From the top down, we have failed as a company to create a safe and inclusive workplace where everyone, especially women, can feel respected and thrive,”;https://nypost.com/2017/12/23/female-vice-staffers-reveal-rampant-sexual-harassment/;metoo;New York Post;;;
“I think there will be a big increase in lawsuits with all of the added press” about allegations against entertainment-industry.;http://nypost.com/2017/11/04/top-chef-and-kitchen-staff-accused-of-sexual-harassment/;metoo;New York Post;;;
Amazon’s originals has found traction with critics and awards voters, they have not won the broad appeal craved by company founder ;https://decider.com/2017/10/17/roy-price-resigns-from-amazon-studios-amid-sexual-harassment-scandal/;metoo;New York Post;;;
;;;;;;
;;;;;;
;;;;;;
he professed his innocence and claimed he “never, ever” had to force himself on a woman — because he’s good-looking enough.;http://nypost.com/2017/02/03/high-ranking-nypd-cop-accused-of-sex-abuse-gets-honored/;metoo;New York Post;;;
“They failed to take action against coaches, trainers and other adults who abused children,”;http://nypost.com/2017/03/28/us-gymnastics-stars-share-sex-abuse-horror-story-in-senate/;metoo;New York Post;;;
In order to protect the young athletes in its charge, USA Gymnastics needs to undergo a complete cultural change.;http://nypost.com/2017/06/27/how-us-gymnastics-became-a-cesspool-of-sexual-abuse/;metoo;New York Post;;;
Mueller has insisted they cannot, given church teaching on the indissolubility of marriage.;http://nypost.com/2017/07/01/pope-appoints-new-deputy-to-handle-sex-abuse-cases/;metoo;New York Post;;;
“I am aware that a former disgruntled assistant of mine has made a private post implying that I had acted in an improper manner toward her,” ;https://pagesix.com/2017/11/08/jeffrey-tambor-being-investigated-by-amazon-on-sexual-harassment-claims/;metoo;New York Post;;;
Transphobia & white supremacy should not be allowed on campus;http://ucsdguardian.org/2017/01/14/milo-yiannopoulos-event-cancelled-at-uc-davis-following-student-protests/;white-nationalism;UCSD Guardian;;;
;;;;;;
;;;;;;
Trump administration has moved toward implementing policy, many lobbying groups have started to push their influence onto the White House.;http://ucsdguardian.org/2017/02/28/goldwater-institutes-model-legislation-promotes-their-agenda-not-the-1st-amendment/;white-nationalism;UCSD Guardian;;;
Christian white people in our country is boring and spawns a dismal echo chamber of future habsburgs.;http://ucsdguardian.org/2017/02/28/stig-terrebonne-letter-to-the-editor/;white-nationalism;UCSD Guardian;;;
Today, half of the newborns in America are non-white.;http://ucsdguardian.org/2017/02/28/empowerment-not-entitlement-my-generation-y/;white-nationalism;UCSD Guardian;;;
The Internet is an arguably beautiful place that contains sites solely dedicated to background noise simply enough, white noise.;http://ucsdguardian.org/2017/03/13/sensing-finals/;white-nationalism;UCSD Guardian;;;
They shouldn’t always be the ones to adapt to a predominantly white institution.;http://ucsdguardian.org/2017/04/05/saying-goodbye-to-oasis-director-patrick-velasquez/;white-nationalism;UCSD Guardian;;;
We learn that Korematsu was dating a white woman at the time of his arrest.;http://ucsdguardian.org/2017/04/23/san-diego-asian-film-festival-2017/;white-nationalism;UCSD Guardian;;;
Not surprisingly the majority of mass shooters are white males.;http://ucsdguardian.org/2017/05/01/seven-wounded-one-killed-in-mass-shooting-at-la-jolla-crossroads/;white-nationalism;UCSD Guardian;;;
In the same vague sense that I think universities are supposed to make students hip.;http://ucsdguardian.org/2017/05/09/the-mystery-of-disneys-popularity-as-ucsd/;white-nationalism;UCSD Guardian;;;
"""As faculty, we reject the erasure of race and racism in the La Jolla shootings.""";http://ucsdguardian.org/2017/05/25/faculty-response-to-crossroads-shooting/;white-nationalism;UCSD Guardian;;;
In conjugation with the hippie movement, the ‘60s were a time for women to break free, challenge social norms.;http://ucsdguardian.org/2017/06/05/50-years-of-fashion/;white-nationalism;UCSD Guardian;;;
Lifestyle writers reminisce about the academic, social, and cultural experiences that aided them in shaping their identities.;http://ucsdguardian.org/2017/10/06/back-to-the-beginning/;white-nationalism;UCSD Guardian;;;
 she said that the issue is not as black and white as I made it seem. ;http://ucsdguardian.org/2017/10/20/tales-of-a-philippine-life-a-cultural-battle/;white-nationalism;UCSD Guardian;;;
;;;;;;
;;;;;;
It can be hard to feel present and authentic without being the Debbie Downer of your friend’s white elephant party.;http://ucsdguardian.org/2017/11/30/self-care-during-the-holiday-season/;white-nationalism;UCSD Guardian;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
The alleged reckless driver who plowed his car into a crowd protesting a white nationalist rally in Charlottesville, Va. is now charged with first-degree murder.;http://rssfeeds.usatoday.com/~/510622110/0/usatoday-newstopstories~NeoNazi-driver-charged-with-firstdegree-murder-in-Charlottesville-car-attack/;white-nationalism;USA Today;;;
Birthplace of the Nazi movement has less tolerance for neo-Nazis than the U.S.;http://rssfeeds.usatoday.com/~/457129708/0/usatodaycomworld-topstories~British-neoNazis-serving-in-military-detained/;white-nationalism;USA Today;;;
The white supremacist also becomes emotional when he talks about what he perceives at the unfair treatment of his group.;http://rssfeeds.usatoday.com/~/438259674/0/usatoday-newstopstories~NeoNazi-featured-on-Vice-News-cries-in-fear-in-online-video/;white-nationalism;USA Today;;;
The controversy over a rally in Charlottesville, Va., by white supremacists and neo-Nazis still puzzles many Germans.;http://rssfeeds.usatoday.com/~/454955258/0/usatoday-newstopstories~The-birthplace-of-the-Nazi-movement-has-less-tolerance-for-neoNazis-than-the-US/;white-nationalism;USA Today;;;
the neo-Nazi website had been forced to retreat temporarily to the dark Web.;http://rssfeeds.usatoday.com/~/437758218/0/usatoday-newstopstories~Russian-media-watchdog-demands-removal-of-neoNazi-site-The-Daily-Stormer/;white-nationalism;USA Today;;;
oyle said soon after the neo-Nazi storm on Whitefish grabbed the eye of the national media.;http://rssfeeds.usatoday.com/~/298166115/0/usatoday-newstopstories~Montana-community-comes-together-after-neoNazi-troll-attack/;white-nationalism;USA Today;;;
;;;;;;
"""The violence, racism and hatred demonstrated by Neo-Nazis, the alt-right, and white supremacists should have no place in this world,""";http://rssfeeds.usatoday.com/~/437867606/0/usatoday-techtopstories~Hate-speech-Find-the-companies-that-have-dropped-neoNazis-and-others/;white-nationalism;USA Today;;;
The white supremacist, Neo-Nazi website The Daily Stormer has temporarily retreated to the dark Web.;http://rssfeeds.usatoday.com/~/435863346/0/usatoday-techtopstories~NeoNazi-website-The-Daily-Stormer-rebuffed-by-Russia-China/;white-nationalism;USA Today;;;
"White nationalists, neo-Nazis and members of the ""alt-right"" exchange insults with counter-protesters as they attempt to guard the entrance to Lee Park.";http://rssfeeds.usatoday.com/~/435802156/0/usatoday-newstopstories~Lions-denounce-white-supremacy-group-using-similar-logo/;white-nationalism;USA Today;;;
CEOs condemn the violence in Charlottesville over the weekend some companies are actually refusing service to white supremacy groups.;http://rssfeeds.usatoday.com/~/436837100/0/usatoday-techtopstories~These-companies-are-taking-a-stand-against-white-supremacy/;white-nationalism;USA Today;;;
;;;;;;
We oppose those who would defame our history and rich cultural heritage.;http://rssfeeds.usatoday.com/~/446525618/0/usatodaycomnation-topstories~Appalachian-State-students-greeted-by-white-supremacy-banner/;white-nationalism;USA Today;;;
"Bush called out ""bigotry or white supremacy in any form"" as ""blasphemy"" against America ideals.";http://rssfeeds.usatoday.com/~/474432127/0/usatodaycomnation-topstories~Bush-Bigotry-white-supremacy-is-unAmerican/;white-nationalism;USA Today;;;
Punching Nazis, counterprotests are not the only way to oppose white supremacy.;http://rssfeeds.usatoday.com/~/446866132/0/news-opinion~Punching-Nazis-counterprotests-are-not-the-only-way-to-oppose-white-supremacy/;white-nationalism;USA Today;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
"The sign had a black background with white letters that read: ""Racism is as American as Baseball.""";http://rssfeeds.usatoday.com/~/458777642/0/usatodaycomsports-topstories~Fenway-Park-fans-display-antiracism-banner-on-Green-Monster/;white-nationalism;USA Today;;;
"""dating a black man may not be his 'preference' because of 'issues' involved with biracial dating in the South,"" the paper said.";http://rssfeeds.usatoday.com/~/260545126/0/usatoday-newstopstories~Teen-accuses-parents-of-racism-raises-K-on-GoFundMe-for-college/;white-nationalism;USA Today;;;
King’s views are offensive — yet so is the fact that he has not been more forcefully rebuked by members of the GOP.;http://rssfeeds.usatoday.com/~/281283296/0/news-opinion~GOP-owns-Steve-Kings-racism-Raul-Reyes/;white-nationalism;USA Today;;;
The shameful events in Charlottesville are unacceptable and must not be tolerated.;http://rssfeeds.usatoday.com/~/437233288/0/usatoday-newstopstories~Military-chiefs-denounce-racism-and-hatred-after-Charlottesville/;white-nationalism;USA Today;;;
Behind bars is exactly where this couple needs to be!;http://rssfeeds.usatoday.com/~/276348902/0/news-opinion~Racism-is-not-illegal-but-harassment-is-Your-Say/;white-nationalism;USA Today;;;
